shot_goalZone,team_name,player_name,matchPeriod,total_shots,goals,conversion_rate
gl,Lech Poznań,N. Kvekveskiri,1H,1,1,1
gl,Lech Poznań,Pedro Rebocho,1H,1,0,0
gl,Lech Poznań,Pedro Rebocho,2H,1,1,1
gl,Lechia Gdańsk,B. Diabaté,2H,1,0,0
gl,Lechia Gdańsk,F. Koperski,2H,1,1,1
gl,Lechia Gdańsk,Flávio Paixão,1H,2,1,0.5
gl,Lechia Gdańsk,Flávio Paixão,2H,2,0,0
gl,Lechia Gdańsk,J. Biegański,1H,1,0,0
gl,Lechia Gdańsk,J. Kubicki,1H,2,1,0.5
gl,Lechia Gdańsk,L. Zwoliński,1H,1,1,1
gl,Lechia Gdańsk,L. Zwoliński,2H,3,2,0.6666666666666666
gl,Lechia Gdańsk,M. Gajos,1H,1,0,0
gl,Lechia Gdańsk,M. Gajos,2H,1,0,0
gl,Lechia Gdańsk,M. Maloča,1H,1,0,0
gl,Lechia Gdańsk,M. Nalepa,2H,3,1,0.3333333333333333
gl,Lechia Gdańsk,M. Terrazzino,1H,1,0,0
gl,Lechia Gdańsk,M. Terrazzino,2H,1,0,0
gl,Lechia Gdańsk,Í. Durmuş,1H,1,0,0
gl,Legia Warszawa,B. Slisz,1H,2,0,0
gl,Legia Warszawa,B. Verbič,1H,1,0,0
gl,Legia Warszawa,Carlitos,1H,1,0,0
gl,Legia Warszawa,E. Muçi,1H,1,1,1
gl,Legia Warszawa,F. Mladenović,2H,1,0,0
gl,Legia Warszawa,I. Kharatin,2H,1,1,1
gl,Legia Warszawa,Josué,1H,2,0,0
gl,Legia Warszawa,L. Rose,2H,2,0,0
gl,Legia Warszawa,Luquinhas,1H,1,0,0
gl,Legia Warszawa,M. Johansson,1H,1,0,0
gl,Legia Warszawa,M. Nawrocki,2H,1,0,0
gl,Legia Warszawa,M. Rosołek,1H,1,1,1
gl,Legia Warszawa,M. Wieteska,1H,1,1,1
gl,Legia Warszawa,M. Wieteska,2H,1,0,0
gl,Legia Warszawa,T. Pekhart,2H,2,2,1
gl,Miedź Legnica,H. Matynia,2H,1,0,0
gl,Miedź Legnica,M. Śliwa,2H,1,1,1
gl,Nieciecza,A. Radwański,1H,3,0,0
gl,Nieciecza,B. Kukułowicz,1H,1,0,0
gl,Nieciecza,K. Śpiewak,2H,1,0,0
gl,Nieciecza,M. Mešanović,1H,1,1,1
gl,Nieciecza,M. Mešanović,2H,1,0,0
gl,Piast Gliwice,A. Katranis,1H,1,0,0
gl,Piast Gliwice,C. Reiner,1H,1,1,1
gl,Piast Gliwice,D. Kądzior,1H,1,1,1
gl,Piast Gliwice,D. Kądzior,2H,1,1,1
gl,Piast Gliwice,G. Tomasiewicz,1H,1,0,0
gl,Piast Gliwice,J. Czerwiński,2H,2,2,1
gl,Piast Gliwice,M. Chrapek,1H,1,1,1
gl,Piast Gliwice,M. Chrapek,2H,1,1,1
gl,Piast Gliwice,Tiago Alves,1H,1,0,0
gl,Pogoń Szczecin,D. Dąbrowski,1H,1,1,1
gl,Pogoń Szczecin,D. Dąbrowski,2H,1,1,1
gl,Pogoń Szczecin,I. Łasicki,2H,1,0,0
gl,Pogoń Szczecin,Jean Carlos,2H,1,0,0
gl,Pogoń Szczecin,L. Zahovič,1H,1,1,1
gl,Pogoń Szczecin,Léo Borges,1H,1,0,0
gl,Pogoń Szczecin,M. Kucharczyk,1H,1,0,0
gl,Pogoń Szczecin,M. Żurawski,1H,1,0,0
gl,Pogoń Szczecin,P. Almqvist,2H,2,0,0
gl,Pogoń Szczecin,S. Kowalczyk,1H,1,0,0
gl,Pogoń Szczecin,V. Bichakhchyan,1H,1,1,1
gl,Radomiak Radom,D. Abramowicz,1H,3,1,0.3333333333333333
gl,Radomiak Radom,D. Abramowicz,2H,1,0,0
gl,Radomiak Radom,K. Angielski,1H,1,0,0
gl,Radomiak Radom,K. Angielski,2H,4,3,0.75
gl,Radomiak Radom,Leândro,1H,1,1,1
gl,Radomiak Radom,Leândro,2H,1,0,0
gl,Radomiak Radom,Luís Machado,2H,1,1,1
gl,Radomiak Radom,M. Karwot,1H,1,0,0
gl,Radomiak Radom,M. Kozak,2H,2,0,0
gl,Radomiak Radom,M. Rondón,2H,1,0,0
gl,Radomiak Radom,Roberto Alves,1H,1,1,1
gl,Radomiak Radom,Roberto Alves,2H,1,1,1
gl,Radomiak Radom,Tiago Matos,2H,1,0,0
gl,Raków Częstochowa,D. Sorescu,1H,1,1,1
gl,Raków Częstochowa,F. Piasecki,1H,1,0,0
gl,Raków Częstochowa,F. Tudor,1H,2,0,0
gl,Raków Częstochowa,F. Tudor,2H,1,0,0
gl,Raków Częstochowa,Fábio Sturgeon,1H,1,0,0
gl,Raków Częstochowa,Fábio Sturgeon,2H,1,1,1
gl,Raków Częstochowa,G. Papanikolaou,1H,1,1,1
gl,Raków Częstochowa,Ivi López,1H,2,1,0.5
gl,Raków Częstochowa,Ivi López,2H,1,0,0
gl,Raków Częstochowa,M. Wdowiak,1H,1,1,1
gl,Raków Częstochowa,M. Wdowiak,2H,2,1,0.5
gl,Raków Częstochowa,P. Kun,1H,1,0,0
gl,Raków Częstochowa,P. Kun,2H,1,0,0
gl,Raków Częstochowa,S. Svarnas,1H,1,1,1
gl,Raków Częstochowa,S. Svarnas,2H,1,1,1
gl,Raków Częstochowa,V. Gutkovskis,1H,1,0,0
gl,Raków Częstochowa,V. Gutkovskis,2H,2,0,0
gl,Raków Częstochowa,V. Kochergin,1H,1,0,0
gl,Raków Częstochowa,V. Kochergin,2H,1,0,0
gl,Raków Częstochowa,Z. Arsenić,2H,1,1,1
gl,Stal Mielec,A. Kolev,2H,1,0,0
gl,Stal Mielec,F. Piasecki,1H,1,0,0
gl,Stal Mielec,G. Tomasiewicz,1H,1,0,0
gl,Stal Mielec,K. Getinger,1H,2,0,0
gl,Stal Mielec,K. Getinger,2H,1,0,0
gl,Stal Mielec,M. Lebedyński,2H,1,0,0
gl,Stal Mielec,M. Mak,1H,1,1,1
gl,Stal Mielec,M. Matras,1H,1,0,0
gl,Stal Mielec,M. Sitek,1H,1,1,1
gl,Stal Mielec,S. Hamulic,1H,2,2,1
gl,Warta Poznań,E. Destan,2H,1,0,0
gl,Warta Poznań,F. Castañeda,1H,1,0,0
gl,Warta Poznań,F. Castañeda,2H,2,1,0.5
gl,Warta Poznań,J. Grzesik,1H,1,1,1
gl,Warta Poznań,J. Grzesik,2H,2,1,0.5
gl,Warta Poznań,M. Kuzimski,2H,1,0,0
gl,Warta Poznań,M. Szczepański,2H,1,0,0
gl,Warta Poznań,M. Żurawski,2H,1,1,1
gl,Warta Poznań,Miguel Luís,1H,1,1,1
gl,Widzew Łódź,B. Pawłowski,2H,2,0,0
gl,Widzew Łódź,E. Terpiłowski,2H,1,0,0
gl,Widzew Łódź,Fábio Nunes,1H,1,0,0
gl,Widzew Łódź,Jordi Sánchez,1H,1,1,1
gl,Widzew Łódź,K. Danielak,1H,1,1,1
gl,Wisła Kraków,G. Tsitaishvili,1H,1,0,0
gl,Wisła Kraków,K. Gruszkowski,2H,1,0,0
gl,Wisła Kraków,M. Cissé,2H,1,0,0
gl,Wisła Kraków,S. Szota,1H,1,1,1
gl,Wisła Kraków,Z. Ondrášek,1H,1,0,0
gl,Wisła Płock,A. Chrzanowski,1H,1,0,0
gl,Wisła Płock,A. Kryvotsyuk,1H,1,1,1
gl,Wisła Płock,A. Kryvotsyuk,2H,1,1,1
gl,Wisła Płock,A. Pawlak,1H,1,1,1
gl,Wisła Płock,D. Michalski,1H,1,0,0
gl,Wisła Płock,D. Michalski,2H,1,0,0
gl,Wisła Płock,D. Rasak,2H,1,0,0
gl,Wisła Płock,D. Warchoł,1H,2,1,0.5
gl,Wisła Płock,D. Warchoł,2H,2,1,0.5
gl,Wisła Płock,F. Lesniak,1H,1,0,0
gl,Wisła Płock,L. Sekulski,1H,2,1,0.5
gl,Wisła Płock,L. Sekulski,2H,1,0,0
gl,Wisła Płock,M. Kolar,2H,1,1,1
gl,Zagłębie Lubin,E. Daniel,1H,2,0,0
gl,Zagłębie Lubin,F. Starzyński,1H,1,0,0
gl,Zagłębie Lubin,F. Starzyński,2H,1,0,0
gl,Zagłębie Lubin,G. Giorbelidze,2H,1,0,0
gl,Zagłębie Lubin,K. Chodyna,1H,2,1,0.5
gl,Zagłębie Lubin,K. Chodyna,2H,1,0,0
gl,Zagłębie Lubin,K. Podliński,1H,1,0,0
gl,Zagłębie Lubin,K. Podliński,2H,1,0,0
gl,Zagłębie Lubin,M. Doležal,1H,1,1,1
gl,Zagłębie Lubin,M. Doležal,2H,2,1,0.5
gl,Zagłębie Lubin,P. Szysz,1H,1,1,1
gl,Zagłębie Lubin,P. Szysz,2H,3,2,0.6666666666666666
gl,Zagłębie Lubin,R. Adamski,1H,1,1,1
gl,Zagłębie Lubin,R. Adamski,2H,1,1,1
gl,Zagłębie Lubin,T. Gaprindashvili,1H,1,0,0
gl,Zagłębie Lubin,T. Makowski,2H,1,0,0
gl,Śląsk Wrocław,A. Łyszczarz,2H,2,1,0.5
gl,Śląsk Wrocław,D. Jastrzembski,1H,1,0,0
gl,Śląsk Wrocław,Diogo Verdasca,1H,1,0,0
gl,Śląsk Wrocław,Erik Expósito,1H,2,0,0
gl,Śląsk Wrocław,Erik Expósito,2H,1,0,0
gl,Śląsk Wrocław,F. Piasecki,2H,2,2,1
gl,Śląsk Wrocław,M. Praszelik,2H,1,0,0
gl,Śląsk Wrocław,P. Janasik,1H,1,1,1
gl,Śląsk Wrocław,P. Olsen,1H,2,0,0
gl,Śląsk Wrocław,R. Makowski,2H,1,1,1
gl,Śląsk Wrocław,R. Pich,1H,2,1,0.5
gl,Śląsk Wrocław,S. Lewkot,2H,1,1,1
glb,Cracovia Kraków,B. Källman,2H,1,1,1
glb,Cracovia Kraków,C. Râpă,1H,1,1,1
glb,Cracovia Kraków,D. Sadiković,1H,1,0,0
glb,Cracovia Kraków,F. Balaj,2H,1,1,1
glb,Cracovia Kraków,F. Loshaj,1H,1,1,1
glb,Cracovia Kraków,F. Piszczek,2H,2,1,0.5
glb,Cracovia Kraków,J. Jugas,1H,1,0,0
glb,Cracovia Kraków,J. Myszor,1H,2,1,0.5
glb,Cracovia Kraków,J. Myszor,2H,1,1,1
glb,Cracovia Kraków,K. Knap,2H,1,0,0
glb,Cracovia Kraków,M. Hebo Rasmussen,1H,1,0,0
glb,Cracovia Kraków,M. Rakoczy,1H,1,1,1
glb,Cracovia Kraków,M. Rakoczy,2H,2,1,0.5
glb,Cracovia Kraków,M. Rodin,2H,1,0,0
glb,Cracovia Kraków,M. Álvarez,2H,1,1,1
glb,Cracovia Kraków,O. Kakabadze,2H,2,2,1
glb,Cracovia Kraków,P. van Amersfoort,1H,2,0,0
glb,Cracovia Kraków,P. van Amersfoort,2H,1,0,0
glb,Cracovia Kraków,Rivaldinho,2H,2,0,0
glb,Cracovia Kraków,S. Hanca,1H,1,0,0
glb,Cracovia Kraków,S. Hanca,2H,1,1,1
glb,Cracovia Kraków,Thiago Souza,2H,1,0,0
glb,Górnik Zabrze,A. Gryszkiewicz,2H,1,1,1
glb,Górnik Zabrze,A. Manneh,1H,1,0,0
glb,Górnik Zabrze,B. Nowak,1H,2,1,0.5
glb,Górnik Zabrze,B. Nowak,2H,2,0,0
glb,Górnik Zabrze,D. Pawłowski,2H,1,0,0
glb,Górnik Zabrze,Dani Pacheco,1H,1,0,0
glb,Górnik Zabrze,Dani Pacheco,2H,1,0,0
glb,Górnik Zabrze,Higinio Marín,2H,1,1,1
glb,Górnik Zabrze,Jesús Jiménez,1H,2,1,0.5
glb,Górnik Zabrze,Jesús Jiménez,2H,2,1,0.5
glb,Górnik Zabrze,K. Broll,2H,1,0,0
glb,Górnik Zabrze,K. Kubica,1H,1,0,0
glb,Górnik Zabrze,K. Kubica,2H,2,2,1
glb,Górnik Zabrze,K. Okunuki,1H,1,0,0
glb,Górnik Zabrze,L. Podolski,1H,4,1,0.25
glb,Górnik Zabrze,L. Podolski,2H,2,0,0
glb,Górnik Zabrze,M. Cholewiak,2H,2,1,0.5
glb,Górnik Zabrze,P. Krawczyk,1H,1,1,1
glb,Górnik Zabrze,P. Krawczyk,2H,2,1,0.5
glb,Górnik Zabrze,P. Olkowski,1H,1,1,1
glb,Górnik Zabrze,P. Olkowski,2H,1,0,0
glb,Górnik Zabrze,P. Wiśniewski,1H,1,0,0
glb,Górnik Zabrze,R. Dadok,1H,1,0,0
glb,Górnik Zabrze,R. Dadok,2H,1,1,1
glb,Górnik Łęczna,B. Śpiączka,1H,3,3,1
glb,Górnik Łęczna,B. Śpiączka,2H,5,2,0.4
glb,Górnik Łęczna,D. Dziwniel,2H,1,0,0
glb,Górnik Łęczna,D. Gąska,1H,1,0,0
glb,Górnik Łęczna,D. Gąska,2H,1,0,0
glb,Górnik Łęczna,J. Gol,1H,1,1,1
glb,Górnik Łęczna,J. Lokilo,1H,1,0,0
glb,Górnik Łęczna,J. Lokilo,2H,1,1,1
glb,Górnik Łęczna,P. Banaszak,1H,1,0,0
glb,Górnik Łęczna,S. Krykun,2H,1,0,0
glb,Górnik Łęczna,T. Tymosiak,2H,1,0,0
glb,Jagiellonia Białystok,A. Trubeha,2H,2,0,0
glb,Jagiellonia Białystok,B. Augustyn,1H,1,1,1
glb,Jagiellonia Białystok,B. Bida,2H,1,1,1
glb,Jagiellonia Białystok,B. Nastić,1H,2,0,0
glb,Jagiellonia Białystok,F. Černych,1H,2,1,0.5
glb,Jagiellonia Białystok,F. Černych,2H,4,0,0
glb,Jagiellonia Białystok,Israel Puerto,2H,1,1,1
glb,Jagiellonia Białystok,Jesús Imaz,1H,2,0,0
glb,Jagiellonia Białystok,Jesús Imaz,2H,4,2,0.5
glb,Jagiellonia Białystok,M. Kowalski,2H,2,2,1
glb,Jagiellonia Białystok,M. Matysik,2H,1,1,1
glb,Jagiellonia Białystok,M. Nalepa,2H,1,0,0
glb,Jagiellonia Białystok,M. Skrzypczak,1H,1,1,1
glb,Jagiellonia Białystok,Marc Gual,1H,2,2,1
glb,Jagiellonia Białystok,Marc Gual,2H,3,1,0.3333333333333333
glb,Jagiellonia Białystok,P. Mystkowski,2H,1,0,0
glb,Jagiellonia Białystok,T. Přikryl,1H,2,1,0.5
glb,Jagiellonia Białystok,T. Přikryl,2H,4,3,0.75
glb,Jagiellonia Białystok,T. Romanczuk,1H,1,1,1
glb,Jagiellonia Białystok,T. Romanczuk,2H,1,0,0
glb,Jagiellonia Białystok,К. Struski,2H,1,0,0
glb,Korona Kielce,A. Deja,1H,1,0,0
glb,Korona Kielce,A. Deja,2H,1,0,0
glb,Korona Kielce,D. Takáč,1H,1,0,0
glb,Korona Kielce,E. Shikavka,2H,1,0,0
glb,Korona Kielce,J. Kiełb,2H,1,0,0
glb,Korona Kielce,J. Łukowski,1H,1,0,0
glb,Korona Kielce,M. Szpakowski,1H,1,0,0
glb,Lech Poznań,A. Ba Loua,1H,2,0,0
glb,Lech Poznań,A. Ba Loua,2H,2,0,0
glb,Lech Poznań,A. Milić,2H,1,1,1
glb,Lech Poznań,Afonso Sousa,1H,1,1,1
glb,Lech Poznań,B. Salamon,2H,1,0,0
glb,Lech Poznań,D. Kownacki,2H,1,0,0
glb,Lech Poznań,Dani Ramírez,2H,3,0,0
glb,Lech Poznań,F. Marchwiński,2H,1,0,0
glb,Lech Poznań,F. Szymczak,2H,2,1,0.5
glb,Lech Poznań,G. Tsitaishvili,1H,1,0,0
glb,Lech Poznań,G. Tsitaishvili,2H,2,0,0
glb,Lech Poznań,J. Kamiński,1H,4,0,0
glb,Lech Poznań,J. Kamiński,2H,2,0,0
glb,Lech Poznań,J. Karlström,1H,1,0,0
glb,Lech Poznań,J. Karlström,2H,1,0,0
glb,Lech Poznań,Joel Pereira,1H,1,0,0
glb,Lech Poznań,João Amaral,1H,5,2,0.4
glb,Lech Poznań,João Amaral,2H,3,3,1
glb,Lech Poznań,K. Velde,1H,1,0,0
glb,Lech Poznań,K. Velde,2H,3,0,0
glb,Lech Poznań,L. Šatka,1H,2,1,0.5
glb,Lech Poznań,M. Ishak,1H,1,1,1
glb,Lech Poznań,M. Skóraś,1H,2,0,0
glb,Lech Poznań,M. Skóraś,2H,4,3,0.75
glb,Lech Poznań,Pedro Silva,2H,2,1,0.5
glb,Lechia Gdańsk,B. Diabaté,2H,1,0,0
glb,Lechia Gdańsk,C. Clemens,1H,1,1,1
glb,Lechia Gdańsk,Conrado,1H,1,0,0
glb,Lechia Gdańsk,Conrado,2H,1,0,0
glb,Lechia Gdańsk,E. Kryeziu,2H,1,0,0
glb,Lechia Gdańsk,Flávio Paixão,1H,2,1,0.5
glb,Lechia Gdańsk,Flávio Paixão,2H,2,1,0.5
glb,Lechia Gdańsk,J. Kałuziński,1H,1,0,0
glb,Lechia Gdańsk,J. Kubicki,2H,4,1,0.25
glb,Lechia Gdańsk,K. Sezonienko,1H,1,0,0
glb,Lechia Gdańsk,L. Zwoliński,1H,3,0,0
glb,Lechia Gdańsk,L. Zwoliński,2H,1,1,1
glb,Lechia Gdańsk,M. Gajos,1H,1,0,0
glb,Lechia Gdańsk,M. Gajos,2H,2,0,0
glb,Lechia Gdańsk,M. Nalepa,2H,1,1,1
glb,Lechia Gdańsk,M. Terrazzino,2H,1,1,1
glb,Lechia Gdańsk,T. Makowski,1H,1,0,0
glb,Lechia Gdańsk,Í. Durmuş,1H,1,1,1
glb,Lechia Gdańsk,Í. Durmuş,2H,1,1,1
glb,Legia Warszawa,B. Kapustka,1H,2,1,0.5
glb,Legia Warszawa,B. Kapustka,2H,2,0,0
glb,Legia Warszawa,B. Slisz,1H,2,0,0
glb,Legia Warszawa,E. Muçi,1H,2,1,0.5
glb,Legia Warszawa,E. Muçi,2H,2,0,0
glb,Legia Warszawa,F. Mladenović,2H,3,1,0.3333333333333333
glb,Legia Warszawa,Josué,2H,3,1,0.3333333333333333
glb,Legia Warszawa,K. Skibicki,2H,1,0,0
glb,Legia Warszawa,Luquinhas,1H,1,0,0
glb,Legia Warszawa,Luquinhas,2H,1,0,0
glb,Legia Warszawa,M. Emreli,1H,2,0,0
glb,Legia Warszawa,M. Johansson,1H,1,1,1
glb,Legia Warszawa,M. Nawrocki,2H,1,1,1
glb,Legia Warszawa,M. Rosołek,1H,1,0,0
glb,Legia Warszawa,M. Rosołek,2H,1,0,0
glb,Legia Warszawa,P. Wszołek,1H,2,1,0.5
glb,Legia Warszawa,P. Wszołek,2H,1,1,1
glb,Legia Warszawa,R. Augustyniak,2H,1,1,1
glb,Legia Warszawa,Rafa Lopes,1H,1,0,0
glb,Legia Warszawa,T. Pekhart,1H,2,1,0.5
glb,Legia Warszawa,T. Pekhart,2H,2,2,1
glb,Miedź Legnica,Chuca,1H,1,0,0
glb,Miedź Legnica,Chuca,2H,1,1,1
glb,Miedź Legnica,H. Matynia,2H,1,0,0
glb,Miedź Legnica,L. Narsingh,1H,1,1,1
glb,Miedź Legnica,O. Kobacki,1H,1,0,0
glb,Miedź Legnica,Á. Henríquez,1H,2,1,0.5
glb,Nieciecza,A. Radwański,2H,1,0,0
glb,Nieciecza,D. Kocyła,2H,1,0,0
glb,Nieciecza,K. Śpiewak,2H,1,0,0
glb,Nieciecza,M. Grzybek,1H,2,0,0
glb,Nieciecza,M. Grzybek,2H,1,1,1
glb,Nieciecza,M. Mešanović,1H,2,0,0
glb,Nieciecza,M. Wasielewski,2H,1,0,0
glb,Nieciecza,P. Wlazło,1H,2,0,0
glb,Nieciecza,T. Poznar,2H,1,0,0
glb,Nieciecza,W. Biedrzycki,2H,1,0,0
glb,Piast Gliwice,A. Pyrka,1H,1,1,1
glb,Piast Gliwice,Alberto Toril,1H,2,1,0.5
glb,Piast Gliwice,Alberto Toril,2H,1,0,0
glb,Piast Gliwice,D. Kądzior,1H,1,1,1
glb,Piast Gliwice,D. Kądzior,2H,2,1,0.5
glb,Piast Gliwice,J. Czerwiński,2H,1,1,1
glb,Piast Gliwice,K. Vida,1H,1,1,1
glb,Piast Gliwice,K. Wilczek,2H,1,0,0
glb,Piast Gliwice,M. Ameyaw,1H,2,1,0.5
glb,Piast Gliwice,M. Chrapek,1H,1,0,0
glb,Piast Gliwice,M. Chrapek,2H,1,0,0
glb,Piast Gliwice,M. Kaput,1H,1,0,0
glb,Piast Gliwice,P. Lipski,2H,1,0,0
glb,Piast Gliwice,P. Sokołowski,1H,1,1,1
glb,Pogoń Szczecin,D. Dąbrowski,1H,1,0,0
glb,Pogoń Szczecin,D. Dąbrowski,2H,1,0,0
glb,Pogoń Szczecin,J. Bartkowski,2H,1,0,0
glb,Pogoń Szczecin,Jean Carlos,2H,2,1,0.5
glb,Pogoń Szczecin,K. Drygas,1H,1,0,0
glb,Pogoń Szczecin,K. Drygas,2H,1,0,0
glb,Pogoń Szczecin,K. Grosicki,1H,8,3,0.375
glb,Pogoń Szczecin,K. Grosicki,2H,6,5,0.8333333333333334
glb,Pogoń Szczecin,K. Kozłowski,2H,2,1,0.5
glb,Pogoń Szczecin,L. Zahovič,1H,3,3,1
glb,Pogoń Szczecin,L. Zahovič,2H,3,2,0.6666666666666666
glb,Pogoń Szczecin,Luís Mata,2H,1,0,0
glb,Pogoń Szczecin,Léo Borges,1H,1,0,0
glb,Pogoń Szczecin,M. Kucharczyk,1H,1,1,1
glb,Pogoń Szczecin,M. Kucharczyk,2H,1,0,0
glb,Pogoń Szczecin,M. Łęgowski,1H,1,0,0
glb,Pogoń Szczecin,M. Łęgowski,2H,2,1,0.5
glb,Pogoń Szczecin,M. Żurawski,1H,1,0,0
glb,Pogoń Szczecin,M. Żurawski,2H,1,0,0
glb,Pogoń Szczecin,P. Parzyszek,1H,2,1,0.5
glb,Pogoń Szczecin,P. Stolarski,2H,1,0,0
glb,Pogoń Szczecin,R. Kurzawa,1H,1,0,0
glb,Pogoń Szczecin,R. Kurzawa,2H,1,1,1
glb,Pogoń Szczecin,S. Kowalczyk,1H,3,2,0.6666666666666666
glb,Pogoń Szczecin,S. Kowalczyk,2H,1,0,0
glb,Pogoń Szczecin,V. Bichakhchyan,1H,1,0,0
glb,Radomiak Radom,D. Abramowicz,1H,1,0,0
glb,Radomiak Radom,D. Pawłowski,2H,1,0,0
glb,Radomiak Radom,D. Sokół,2H,1,1,1
glb,Radomiak Radom,Filipe Nascimento,1H,1,0,0
glb,Radomiak Radom,K. Angielski,2H,1,0,0
glb,Radomiak Radom,Leândro,2H,1,1,1
glb,Radomiak Radom,Lisandro Semedo,1H,1,1,1
glb,Radomiak Radom,Luís Machado,1H,3,1,0.3333333333333333
glb,Radomiak Radom,Luís Machado,2H,1,0,0
glb,Radomiak Radom,M. Feliks,2H,1,0,0
glb,Radomiak Radom,M. Radecki,2H,2,1,0.5
